,0
0,7.29254591786
1,3.3125
2,7.43941364157
3,6.89328275665
4,7.36626860208
5,5.98045717615
6,7.24293883257
7,6.07661584951
8,7.60281296724
9,4.89824074074
10,5.13919270564
11,3.50983725596
12,6.40040427537
13,2.395
14,5.8727218415
15,4.386875
16,7.4558549474
17,7.16380794865
18,1.855
19,7.73986209737
20,7.55507581449
21,4.9434831105
22,2.51
23,7.56111312347
24,5.26605871475
25,6.34861565951
26,5.32835485541
27,7.17009446457
28,6.01983838516
29,5.615
30,3.77
31,5.59007942793
32,5.73579363215
33,4.28638798701
34,4.57
35,5.8738
36,7.58163573724
37,6.54105242199
38,2.47
39,3.67
40,5.27979166667
41,4.31430120167
42,2.735
43,5.99382451397
44,4.20666666667
45,5.51411980723
46,5.16767361111
47,6.33636429126
48,5.15748052216
49,4.1425
50,6.64526156916
51,4.96503623188
52,5.49632819951
53,2.4475
54,5.45628697875
55,5.29964895441
56,5.22561127597
57,5.52706027191
58,6.90836083395
59,5.43735870527
60,6.02678137918
61,6.90172985156
62,3.755
63,7.0309991879
64,7.7381790532
65,5.33022386457
66,6.97704593176
67,6.82628549469
68,5.22208529764
69,5.41044156205
70,4.7546875
71,7.90667614532
72,5.566
73,6.63326220331
74,5.87676466918
75,4.71198630137
76,7.31851119095
77,7.13176652574
78,5.57076086957
79,7.04304929377
80,2.905
81,3.21987244898
82,4.81466797732
83,6.13903098755
84,4.1225
85,7.39279071587
86,7.12348461357
87,2.475
88,5.38023188471
89,7.53453598894
90,6.34589817728
91,4.57496244217
92,3.535
93,7.27382159533
94,6.62140678669
95,4.71370771647
96,4.955
97,4.55287712418
98,7.55449109859
99,7.60201907605
100,1.96
101,4.88126067193
102,6.26038648884
103,7.39414600856
104,7.7314098822
105,1.935
106,2.7525
107,6.44832986992
108,2.0275
109,5.63979095
110,7.73427048598
111,4.1658
112,6.77753134405
113,6.99864911412
114,5.51500731323
115,4.99539788502
116,6.11402344039
117,4.18950558214
118,3.62
119,6.15910971081
120,5.67314019652
121,7.88748392646
122,7.48446419534
123,5.47320731926
124,5.29250189394
125,7.86383980577
126,3.605
127,7.31720322385
128,3.3925
129,2.0175
130,4.67014160348
131,7.60523302243
132,4.08697426471
133,5.30197124243
134,6.67419152714
135,7.78570613291
136,6.52354563614
137,4.13739583333
138,5.69226898699
139,3.4625
140,5.85174209311
141,4.28733695652
142,2.2025
143,5.70896308788
144,7.33065331537
145,3.8725
146,4.13399074074
147,7.48078698722
148,4.4451110702
149,3.345
150,4.65788461538
151,5.1
152,3.335
153,5.14919275964
154,4.2775
155,6.13224225485
156,7.06935202839
157,6.35774217888
158,6.43587414305
159,4.1825
160,3.495
161,7.61663782715
162,7.88584365016
163,5.8292040521
164,7.66455923268
165,5.79820476247
166,2.96
167,4.5125
168,7.23774956639
169,3.94
170,6.3666205082
171,6.44323622904
172,5.64294667257
173,3.5225
174,7.48858182142
175,3.6375
176,4.6325
177,7.23307389464
178,5.09165293191
179,6.66752566617
180,6.30942897632
181,6.15453502567
182,5.66070688446
183,5.18560175938
184,4.0475
185,3.51510752688
186,4.70305457746
187,5.063911035
188,6.62106356316
189,4.42448275862
190,6.35977270117
191,2.955
192,5.43892545634
193,6.3452841642
194,5.41617116573
195,3.7995273928
196,6.9034531526
197,3.65987676056
198,7.23795081817
199,6.38173769623
200,6.88038957145
201,7.47545835758
202,7.25552072419
203,7.14131653755
204,4.2575
205,7.58981887163
206,5.37478028017
207,5.71874872405
208,4.93970669543
209,5.00185122854
210,6.35386826916
211,6.68478103414
212,7.10902175585
213,4.1457627941
214,7.8157281036
215,7.46060228156
216,3.43
217,6.69150602917
218,2.7975
219,7.80201682263
220,3.3075
221,3.98158657617
222,7.8434029093
223,5.51658654927
224,4.77640130096
225,5.65877368436
226,4.2375
227,6.55719087747
228,5.54495689655
229,6.12569993241
230,6.38901168939
231,6.40694770173
232,6.87900887561
233,2.655
234,7.37439648767
235,6.65824750916
236,6.49487443061
237,3.835
238,5.92805289834
239,3.2575
240,5.64774148726
241,4.25976967593
242,6.19275092344
243,6.02889544786
244,5.31755434783
245,7.0464311032
246,6.28408480965
247,7.20102143719
248,4.35
249,7.49480616584
250,7.51270619207
251,7.01825243337
252,3.3975
253,7.63993239952
254,3.37
255,7.70002944008
256,7.03838145683
257,3.7591969697
258,7.53288219843
259,3.735
260,3.92283186951
261,5.71291666667
262,2.4525
263,6.52741921103
264,5.2644889975
265,5.80570114019
266,5.5175
267,5.76155411543
268,3.26053271947
269,7.84947135463
270,4.7675
271,7.58518300132
272,6.81223494584
273,6.32100856823
274,4.89899198763
275,6.57381367299
276,7.37243853445
277,1.9475
278,4.78178328508
279,7.25315021277
280,4.795
281,5.88699418543
282,6.98962764858
283,5.25446096999
284,7.44721364671
285,6.99816402999
286,4.8375
287,2.795
288,7.71811023977
289,7.25568339017
290,6.31883010004
291,3.295
292,5.69298855563
293,4.79326360444
294,6.55133950762
295,4.07
296,5.99205302363
297,5.24101734216
298,2.83
299,5.56881864482
300,7.31043910398
301,7.10460472463
302,6.74808469937
303,7.48041424177
304,7.63026425147
305,7.34291427859
306,5.97268981491
307,6.56188075126
308,2.2375
309,7.65872589056
310,7.83405474781
311,6.01533531564
312,4.5600358826
313,2.135
314,6.80766624514
315,5.20170692071
316,3.74899216395
317,1.795
318,7.39822118944
319,4.23717741935
320,5.96099915344
321,6.37723970138
322,5.35612327189
323,5.83484504455
324,5.75802360857
325,7.31774758833
326,7.33250422661
327,2.2075
328,6.85863548324
329,5.46811841159
330,3.285
331,2.5675
332,7.09635123401
333,6.26672150866
334,3.92
335,6.45602515811
336,6.43255046136
337,3.095
338,5.53794206317
339,3.32666173986
340,5.40806760173
341,5.30842334655
342,7.8524414665
343,7.65304128429
344,2.255
345,4.28527173913
346,4.35
347,7.85246498233
348,4.92
349,7.85241450525
350,7.00156743587
351,5.93913398587
352,3.4825
353,5.46840779281
354,5.90067928142
355,7.90776684625
356,5.22426414654
357,4.6375
358,7.52323512687
359,5.52746752014
360,6.89136756653
361,7.73793240494
362,3.5725
363,4.55
364,3.6075
365,2.985
366,6.62070335834
367,7.50475076005
368,3.915
369,7.75645253394
370,6.5706213486
371,6.43469300645
372,7.05517336778
373,7.77356889127
374,4.90418427974
375,6.56956713713
376,3.6775
377,7.87428523679
378,5.49527131997
379,7.34716222852
380,6.84028476441
381,5.60598645059
382,7.68837802812
383,5.63039022946
384,5.55368533721
385,4.0175
386,5.96782057046
387,4.29
388,5.01559031579
389,5.82356349512
390,2.845
391,5.91331076016
392,6.17316141221
393,6.93741467093
394,7.40880065389
395,4.52694672529
396,6.158808687
397,6.99269964566
398,3.8825
399,7.53032603582
400,2.07
401,6.40366298809
402,5.2876
403,4.73479016231
404,7.26688831273
405,3.105
406,7.83779422796
407,7.82095468151
408,5.19961538462
409,5.55233489385
410,5.90094095544
411,4.00411842105
412,7.23809090106
413,3.1625
414,4.12458979045
415,4.306
416,6.55471409302
417,5.47950173301
418,4.16246987952
419,4.93684235977
420,4.61775
421,6.16467201581
422,3.3125
423,6.31325852746
424,3.1425
425,6.02612480947
426,5.36403289621
427,4.2321875
428,7.23844442059
429,3.58458716741
430,7.30496258486
431,5.22942857143
432,7.64878993397
433,4.62625
434,7.65617205556
435,3.93
436,4.60007575758
437,5.8744226502
438,6.65462344056
439,5.39228820166
440,7.84405161967
441,6.54723575309
442,4.48023723287
443,3.13
444,3.6525
445,6.77348057002
446,5.01169025838
447,4.93508867297
448,6.49608175994
449,5.50652980213
450,6.22234375
451,5.14908194372
452,1.98
453,7.87834955117
454,7.89933440203
455,7.56912957557
456,7.75879325326
457,7.15970273228
458,3.78
459,7.76697601649
460,3.705
461,7.22930586986
462,5.68756493506
463,7.8154009815
464,7.79957356307
465,5.82725877193
466,6.56660387786
467,5.2635835984
468,5.47
469,3.17193548387
470,4.60982142857
471,4.46181704071
472,6.30568015881
473,6.72832484942
474,6.46656533063
475,7.52212591723
476,4.8837726811
477,5.9714629891
478,6.35939948762
479,6.39461835488
480,4.80036307276
481,1.66
482,4.2224137931
483,6.39847020229
484,2.07
485,7.81093690556
486,4.8256059997
487,4.9076
488,5.81758741259
489,7.63787188664
490,3.815
491,7.70570250171
492,5.18195507614
493,4.50430555556
494,2.8725
495,6.89389112023
496,5.715
497,7.90973203478
498,5.91577588367
499,4.22253157909
500,3.77
501,4.49850774949
502,6.3605053083
503,3.0075
504,6.57373757131
505,3.27
506,7.69886284368
507,3.85
508,7.45415947928
509,5.61248653199
510,5.28603872201
511,7.84093641933
512,6.38307265479
513,2.77657407407
514,1.4675
515,6.23528614
516,7.74091897918
517,7.07894803912
518,5.61723224051
519,4.02424242424
520,4.96207375539
521,5.55888762626
522,3.0
523,5.77180517149
524,7.29690342388
525,3.42
526,7.39301275643
527,5.43220007604
528,3.5175
529,6.87442060227
530,6.71309153123
531,7.49410482157
532,6.85814908115
533,3.755
534,4.7175
535,6.76756638159
536,7.86186129994
537,7.79781275831
538,4.85514542751
539,4.08678125
540,6.86976804668
541,3.425
542,6.22593598486
543,6.93004455886
544,5.26256721294
545,6.81214880102
546,6.25227077001
547,6.85822019421
548,2.135
549,6.39583488627
550,7.31666103339
551,2.3775
552,5.1009846451
553,3.9425
554,2.26
555,4.98223616949
556,4.08675213675
557,5.59794012038
558,7.68098600375
559,3.15
560,7.76201887856
561,6.28927972557
562,5.13206478873
563,2.9775
564,4.6275
565,5.97390342041
566,6.83714250441
567,6.45722418125
568,5.61870462795
569,3.1175
570,6.49361295511
571,7.78536380844
572,3.31463592233
573,5.70062229437
574,7.13192494217
575,4.65
576,6.77274025989
577,3.0275
578,5.63653387534
579,5.20224865469
580,6.82204653105
581,3.065
582,5.55167304254
583,5.505
584,7.30727424201
585,6.96068280434
586,3.70223684211
587,5.91348576392
588,6.92628523085
589,5.28024989219
590,5.83454428961
591,4.135
592,5.53290423147
593,6.65801106694
594,7.72267960362
595,3.7884956307
596,5.18519230769
597,4.96585190243
598,5.39040814894
599,7.76245534252
600,7.58482680556
601,6.13325753121
602,3.7025
603,7.8577322514
604,5.10683575626
605,3.1125
606,3.2925
607,6.81241608117
608,3.645
609,5.30289006719
610,7.29724318753
611,3.2876953125
612,6.56832309836
613,6.41114754053
614,7.58600069451
615,5.86102152176
616,7.6585754069
617,4.23115395544
618,6.07971960817
619,7.39107678033
620,5.4425
621,5.460630458
622,5.8013167492
623,6.97323173213
624,6.18645207039
625,5.92013405174
626,4.0875
627,2.4425
628,7.59397802574
629,2.915
630,6.93287992095
631,6.91728511383
632,5.42829801104
633,5.3175
634,1.815
635,6.25381270304
636,3.80368907396
637,4.185
638,5.51166650276
639,6.98961728055
640,7.3899073669
641,6.99025286205
642,7.21945897346
643,6.84472557122
644,7.59767037297
645,6.69902479026
646,7.82412182275
647,6.1227953882
648,4.9276592941
649,3.055
650,4.9901
651,5.94763977977
652,5.64450667915
653,6.99917388464
654,5.87091701607
655,6.82779555008
656,3.0325
657,5.88225863035
658,5.03658649859
659,3.9625
660,6.85697541865
661,4.51296238637
662,6.41863240994
663,2.3375
664,5.71927564103
665,7.22018535738
666,3.43
667,4.0375
668,6.61133036909
669,7.28831223201
670,7.25728323737
671,4.96333333333
672,7.87195877626
673,6.42205735886
674,5.00898255814
675,4.33756410256
676,5.58694444444
677,6.84948479412
678,6.20269106706
679,7.00301347877
680,6.4675
681,3.46863970588
682,5.6259039575
683,5.48947222219
684,3.2500204918
685,3.765
686,5.86454464757
687,1.9075
688,7.55944824651
689,4.95217383625
690,5.3000112545
691,6.50450004394
692,4.24
693,7.01010243779
694,5.29900752437
695,5.12485969388
696,7.23552788489
697,6.30000677948
698,5.48786956522
699,2.99746875
700,7.2042249109
701,7.06912832483
702,2.76970149254
703,5.12673678316
704,4.07340595497
705,2.8725
706,7.69928949087
707,3.44
708,5.32170833333
709,5.83812555846
710,3.73997340426
711,4.60743589744
712,5.13697095062
713,6.76549369893
714,3.96903814935
715,6.25262411348
716,2.79144736842
717,6.81344671876
718,4.58
719,7.8272786834
720,7.64327949305
721,3.7075
722,7.31832073846
723,5.35230806972
724,4.56881813174
725,4.1775
726,6.11980494007
727,1.5325
728,7.2998062524
729,6.70662258788
730,7.83800551672
731,5.21453977273
732,6.35510707623
733,5.40201039737
734,7.46436484536
735,5.91002699596
736,5.75515748852
737,7.21880117025
738,6.71126632872
739,3.085
740,7.6269794005
741,4.10024107859
742,6.53185168111
743,5.84850515792
744,7.09191325364
745,3.90611344639
746,4.11764705882
747,7.40592924654
748,7.45223203939
749,5.91451226964
750,6.02059006756
751,5.08264285714
752,6.03850779029
753,4.60533586132
754,5.22241077866
755,2.5575
756,6.95589070444
757,5.6275
758,6.55625714922
759,6.69673241723
760,3.2275
761,6.22964644902
762,4.8258979737
763,7.01672047957
764,7.20176356385
765,6.5540425419
766,6.76399346364
767,6.54704667291
768,7.68471056302
769,3.68403657449
770,7.06714217715
771,7.26679964223
772,3.7075
773,5.15120534409
774,6.45242484199
775,3.355
776,6.39598224178
777,6.43403931736
778,5.86633928571
779,6.22732352453
780,5.26534621258
781,5.46243306538
782,6.63838490501
783,4.18439655172
784,6.2242705914
785,4.325
786,4.705
787,5.6575
788,6.69123477773
789,6.94339529475
790,5.5937613959
791,4.102
792,2.2825
793,3.26726941756
794,7.88900744294
795,4.33
796,6.06986525502
797,4.92750385466
798,7.55691065838
799,7.33676056359
800,5.82496131595
801,2.63
802,4.4575
803,5.23091660468
804,7.84449064909
805,7.84737158485
806,7.75392859738
807,6.82137585162
808,7.67293119903
809,6.01925819171
810,4.7102506377
811,2.7925
812,5.97355248811
813,6.06281469953
814,5.50942528041
815,6.08789951581
816,1.81
817,7.47654669212
818,3.5675
819,5.16828947368
820,5.87359680834
821,6.45696261058
822,6.15275388064
823,5.89578797619
824,4.1725
825,4.785
826,6.88744837464
827,4.64745833333
828,6.80235030405
829,7.03817232314
830,5.81100341268
831,4.451
832,6.36598113497
833,7.67770029657
834,3.8575
835,7.76053868507
836,6.37521632837
837,7.53949590427
838,3.11489361702
839,5.62258037904
840,5.3025
841,6.77038055528
842,6.08575135671
843,3.7375
844,5.53919488158
845,7.59892921683
846,6.81544873441
847,7.86750189788
848,7.63897484915
849,3.5775
850,6.81708432552
851,4.93715039437
852,7.10910641692
853,4.30843639714
854,7.16059195799
855,7.68267723336
856,6.20624589413
857,2.93
858,5.62402077831
859,2.14
860,4.71207539683
861,5.63734803922
862,5.73189340545
863,7.79703827518
864,6.17245064598
865,6.3141523691
866,7.53410251518
867,6.88791789229
868,6.77298576674
869,6.56845641817
870,2.9575
871,5.76713800545
872,5.09675438596
873,2.9325
874,7.55451209355
875,7.74831518048
876,7.50705765181
877,5.60788696036
878,6.20702691736
879,6.68666628667
880,6.28994538848
881,2.8775
882,7.16577668121
883,4.35523163156
884,5.88165280749
885,5.07658333333
886,5.29567783826
887,5.28451594052
888,3.335
889,4.42795709394
890,7.92087670787
891,6.7402603827
892,5.63203279007
893,6.0479160464
894,7.20849211581
895,7.8770124359
896,5.68387952114
897,7.77547011831
898,5.98992647059
899,7.75649174324
900,7.53144622072
901,7.8736317016
902,6.06955855522
903,5.51917203479
904,7.0107947485
905,5.71
906,4.52662931034
907,4.3
908,5.36600683852
909,2.935
910,2.6
911,7.87950532443
912,3.52062793865
913,5.25190457335
914,6.00606529644
915,5.83297736659
916,3.6025
917,3.6025
918,3.6025
919,7.48768578122
920,3.9275
921,7.78908487536
922,2.84
923,5.43279695783
924,6.68863783623
925,5.03467838075
926,6.53304972018
927,7.14641171276
928,5.62365115671
929,7.25771122765
930,7.85654871206
931,2.305
932,7.53553729103
933,7.89419420151
934,6.02579659788
935,7.08375597803
936,7.85112351915
937,6.27473852517
938,7.21943127766
939,3.785
940,2.8625
941,5.68381337847
942,4.511725
943,2.5175
944,6.33423192113
945,5.90108150307
946,5.75787843326
947,4.195
948,5.20125782361
949,4.54817529686
950,7.86276243178
951,7.67314593271
952,4.89164772727
953,4.41165471183
954,5.97751403158
955,7.31947019594
956,7.4061815168
957,6.23186681271
958,2.88
959,2.6425
960,3.805
961,7.33850847221
962,7.23617178646
963,3.7525
964,4.46779135338
965,7.57648541256
966,6.26298144085
967,6.85262663443
968,7.25585924698
969,6.94453532285
970,5.55957371281
971,6.97138014302
972,7.7347870832
973,6.04811799819
974,7.43171979126
975,6.25513789959
976,4.40925432385
977,5.68463600697
978,7.15182318945
979,5.76722179781
980,3.2975
981,5.76682819324
982,4.66880434783
983,6.1475418541
984,7.08155116284
985,5.19168269231
986,5.1075
987,6.76182523012
988,6.68939861744
989,7.02099550509
990,1.9025
991,2.685
992,3.9
993,4.55331047437
994,7.54214364092
995,5.75975970395
996,4.16069444444
997,1.54
998,5.85018757363
999,4.3125
1000,7.60524038884
1001,6.16496409099
1002,7.08413361479
1003,2.9898553719
1004,7.26697541503
1005,6.48018642716
1006,4.5
1007,4.03073256057
1008,7.25207493249
1009,1.855
1010,4.6375
1011,5.47901138716
1012,3.56
1013,5.42339795146
1014,5.82379077957
1015,2.3225
1016,7.79111305059
1017,7.32372338526
1018,7.47340623379
1019,6.82603020987
1020,4.8825
1021,2.0225
1022,6.94142078035
1023,7.47235111506
1024,7.68015537997
1025,6.82566212524
1026,2.67
1027,7.88833876506
1028,6.64061632887
1029,5.02732037379
1030,3.82233820346
1031,7.64082826578
1032,5.37043672145
1033,4.72153671947
1034,7.55195267625
1035,2.8675
1036,6.00124694058
1037,5.67772924656
1038,4.54881906938
1039,7.82191131958
1040,4.43643426018
1041,3.55
1042,2.515
1043,6.28595394233
1044,6.00343848461
1045,3.68494318182
1046,3.7225
1047,4.66
1048,4.545
1049,6.50051787078
1050,5.93811635797
1051,3.3975
1052,3.73320478723
1053,7.48875447693
1054,3.9525
1055,7.69081818862
1056,7.61273742904
1057,5.19943396226
1058,3.4
1059,5.65274083465
1060,7.74573386708
1061,3.4625
1062,2.67
1063,4.34983050847
1064,3.2225
1065,5.365
1066,4.2275
1067,6.33785239919
1068,5.93569842184
1069,7.56652882018
1070,7.80920779609
1071,4.56732391095
1072,3.2775
1073,4.98719234082
1074,7.88236596382
1075,6.94322798065
1076,3.84553571429
1077,6.7989609738
1078,2.5775
1079,7.11940688513
1080,7.8784070994
1081,4.16757090003
1082,6.31346875281
1083,2.77
1084,6.69967104173
1085,7.35258691124
1086,2.3875
1087,5.83818332929
1088,6.54138932664
1089,6.45070053737
1090,4.29208333333
1091,6.80259238871
1092,4.86672410541
1093,5.45378640322
1094,7.74067954554
1095,5.41107151757
1096,5.57210227273
1097,6.20083917742
1098,7.28442715043
1099,4.825140802
1100,7.47252635958
1101,5.4942051702
1102,5.85196279605
1103,6.87345279994
1104,2.625
1105,7.215881999
1106,6.18580919309
1107,5.3951241785
1108,6.36336011836
1109,5.36685439037
1110,4.82
1111,4.67139112458
1112,7.38616391482
1113,5.44620187474
1114,7.72383201629
1115,5.96579079626
1116,7.31240386232
1117,7.64379474941
1118,5.58199239418
1119,6.36824140318
1120,6.56793014065
1121,7.40661409563
1122,6.19806148147
1123,3.0425
1124,2.8725
1125,5.10723096071
1126,4.90424743843
1127,7.20464374918
1128,1.8625
1129,4.1475
1130,5.92717076011
1131,5.67948562464
1132,7.70131752593
1133,5.17413867746
1134,7.54043866963
1135,1.7475
1136,1.7425
1137,4.75738838357
1138,3.5375
1139,7.81544933141
1140,4.63821428571
1141,6.2536736458
1142,6.68514741769
1143,7.59420608799
1144,6.4125
1145,7.29375532924
1146,7.46891252433
1147,6.37758377929
1148,3.255
1149,1.63
1150,6.60396159674
1151,7.68712727919
1152,7.21127059581
1153,6.67972317346
1154,7.83814846228
1155,6.59615061161
1156,4.44241346154
1157,5.63677080949
1158,7.53460688905
1159,6.58963298924
1160,2.5725
1161,3.995
1162,7.44783010537
1163,4.61438609457
1164,6.88609169443
1165,6.97672243767
1166,4.87013292731
1167,7.31643549426
1168,6.94227952871
